id,latitude,longitude,heading,route_id,predictable,seconds_since_report,run_id,time,time_adjusted
8140,34.006416,-118.428871,235.0,33,True,24,33_575_1,2022-02-22 10:30:11,2022-02-22 10:29:47
3984,34.0276179,-118.391701,225.0,33,True,180,33_574_1,2022-02-22 10:30:11,2022-02-22 10:27:11
3985,34.042496,-118.254166,219.0,33,True,76,33_574_1,2022-02-22 10:30:11,2022-02-22 10:28:55
3944,33.994041,-118.476006,220.0,33,True,180,33_593_0,2022-02-22 10:30:11,2022-02-22 10:27:11
3967,34.034248,-118.263832,124.0,33,True,128,33_593_0,2022-02-22 10:30:11,2022-02-22 10:28:03
8299,34.039665,-118.369804,30.0,33,True,93,33_589_0,2022-02-22 10:30:21,2022-02-22 10:28:48
4172,34.047173,-118.346664,-4.0,33,False,197,nan,2022-02-22 10:30:21,2022-02-22 10:27:04
4151,34.044147,-118.296089,255.0,33,True,171,33_575_1,2022-02-22 10:30:21,2022-02-22 10:27:30
8116,34.04269,-118.247803,-4.0,33,False,15,nan,2022-02-22 10:30:21,2022-02-22 10:30:06
8312,34.004494,-118.431885,45.0,33,True,275,33_589_0,2022-02-22 10:30:21,2022-02-22 10:25:46
8136,33.992889,-118.474754,135.0,33,True,41,33_589_0,2022-02-22 10:30:21,2022-02-22 10:29:40
8114,34.027924,-118.390617,56.0,33,True,119,33_593_0,2022-02-22 10:30:21,2022-02-22 10:28:22
4079,34.044395,-118.327751,105.0,33,True,145,33_593_0,2022-02-22 10:30:21,2022-02-22 10:27:56
4191,34.043297,-118.24807,-4.0,33,False,171,nan,2022-02-22 10:30:21,2022-02-22 10:27:30
4093,33.993519,-118.454041,225.0,33,True,93,33_574_1,2022-02-22 10:30:21,2022-02-22 10:28:48
8146,34.056992,-118.231216,276.0,33,True,119,33_575_1,2022-02-22 10:30:21,2022-02-22 10:28:22
8303,34.038345,-118.272255,105.0,33,True,119,33_589_0,2022-02-22 10:30:21,2022-02-22 10:28:22
8269,34.057705,-118.236137,105.0,33,True,93,33_589_0,2022-02-22 10:30:21,2022-02-22 10:28:48
8140,34.006416,-118.428871,235.0,33,True,41,33_575_1,2022-02-22 10:30:21,2022-02-22 10:29:40
3984,34.0276179,-118.391701,225.0,33,True,197,33_574_1,2022-02-22 10:30:21,2022-02-22 10:27:04
3985,34.042496,-118.254166,219.0,33,True,93,33_574_1,2022-02-22 10:30:21,2022-02-22 10:28:48
3944,33.994041,-118.476006,220.0,33,True,197,33_593_0,2022-02-22 10:30:21,2022-02-22 10:27:04
3967,34.034248,-118.263832,124.0,33,True,145,33_593_0,2022-02-22 10:30:21,2022-02-22 10:27:56
8299,34.039665,-118.369804,30.0,33,True,96,33_589_0,2022-02-22 10:30:31,2022-02-22 10:28:55
4172,34.047173,-118.346664,-4.0,33,False,201,nan,2022-02-22 10:30:31,2022-02-22 10:27:10
4151,34.044147,-118.296089,255.0,33,True,175,33_575_1,2022-02-22 10:30:31,2022-02-22 10:27:36
8116,34.04269,-118.247803,-4.0,33,False,18,nan,2022-02-22 10:30:31,2022-02-22 10:30:13
8312,34.004494,-118.431885,45.0,33,True,279,33_589_0,2022-02-22 10:30:31,2022-02-22 10:25:52
8136,33.992889,-118.474754,135.0,33,True,44,33_589_0,2022-02-22 10:30:31,2022-02-22 10:29:47
8114,34.027924,-118.390617,56.0,33,True,123,33_593_0,2022-02-22 10:30:31,2022-02-22 10:28:28
4079,34.044395,-118.327751,105.0,33,True,149,33_593_0,2022-02-22 10:30:31,2022-02-22 10:28:02
4191,34.043297,-118.24807,-4.0,33,False,175,nan,2022-02-22 10:30:31,2022-02-22 10:27:36
4093,33.993519,-118.454041,225.0,33,True,97,33_574_1,2022-02-22 10:30:31,2022-02-22 10:28:54
8146,34.056992,-118.231216,276.0,33,True,123,33_575_1,2022-02-22 10:30:31,2022-02-22 10:28:28
8303,34.038345,-118.272255,105.0,33,True,123,33_589_0,2022-02-22 10:30:31,2022-02-22 10:28:28
8269,34.057705,-118.236137,105.0,33,True,96,33_589_0,2022-02-22 10:30:31,2022-02-22 10:28:55
8140,34.006416,-118.428871,235.0,33,True,44,33_575_1,2022-02-22 10:30:31,2022-02-22 10:29:47
3984,34.0276179,-118.391701,225.0,33,True,201,33_574_1,2022-02-22 10:30:31,2022-02-22 10:27:10
3985,34.042496,-118.254166,219.0,33,True,97,33_574_1,2022-02-22 10:30:31,2022-02-22 10:28:54
3944,33.994041,-118.476006,220.0,33,True,201,33_593_0,2022-02-22 10:30:31,2022-02-22 10:27:10
3967,34.034248,-118.263832,124.0,33,True,149,33_593_0,2022-02-22 10:30:31,2022-02-22 10:28:02
8299,34.039665,-118.369804,30.0,33,True,113,33_589_0,2022-02-22 10:30:42,2022-02-22 10:28:49
4172,34.047173,-118.346664,-4.0,33,False,217,nan,2022-02-22 10:30:42,2022-02-22 10:27:05
4151,34.043652,-118.308899,273.0,33,True,8,33_575_1,2022-02-22 10:30:42,2022-02-22 10:30:34
8116,34.04269,-118.247803,-4.0,33,False,35,nan,2022-02-22 10:30:42,2022-02-22 10:30:07
8312,34.004494,-118.431885,45.0,33,True,296,33_589_0,2022-02-22 10:30:42,2022-02-22 10:25:46
8136,33.992889,-118.474754,135.0,33,True,61,33_589_0,2022-02-22 10:30:42,2022-02-22 10:29:41
8114,34.027924,-118.390617,56.0,33,True,139,33_593_0,2022-02-22 10:30:42,2022-02-22 10:28:23
4079,34.044395,-118.327751,105.0,33,True,165,33_593_0,2022-02-22 10:30:42,2022-02-22 10:27:57
4191,34.043076,-118.2481,-4.0,33,False,8,nan,2022-02-22 10:30:42,2022-02-22 10:30:34
8274,34.002155,-118.43647,45.0,33,True,8,33_589_0,2022-02-22 10:30:42,2022-02-22 10:30:34
4093,33.993519,-118.454041,225.0,33,True,113,33_574_1,2022-02-22 10:30:42,2022-02-22 10:28:49
8146,34.056992,-118.231216,276.0,33,True,139,33_575_1,2022-02-22 10:30:42,2022-02-22 10:28:23
8303,34.038345,-118.272255,105.0,33,True,139,33_589_0,2022-02-22 10:30:42,2022-02-22 10:28:23
8269,34.057705,-118.236137,105.0,33,True,113,33_589_0,2022-02-22 10:30:42,2022-02-22 10:28:49
8140,34.006416,-118.428871,235.0,33,True,61,33_575_1,2022-02-22 10:30:42,2022-02-22 10:29:41
3984,34.0276179,-118.391701,225.0,33,True,218,33_574_1,2022-02-22 10:30:42,2022-02-22 10:27:04
3985,34.042496,-118.254166,219.0,33,True,113,33_574_1,2022-02-22 10:30:42,2022-02-22 10:28:49
3944,33.994041,-118.476006,220.0,33,True,218,33_593_0,2022-02-22 10:30:42,2022-02-22 10:27:04
3967,34.034248,-118.263832,124.0,33,True,165,33_593_0,2022-02-22 10:30:42,2022-02-22 10:27:57
8299,34.039665,-118.369804,30.0,33,True,123,33_589_0,2022-02-22 10:30:52,2022-02-22 10:28:49
4172,34.047173,-118.346664,-4.0,33,False,228,nan,2022-02-22 10:30:52,2022-02-22 10:27:04
4151,34.043652,-118.308899,273.0,33,True,18,33_575_1,2022-02-22 10:30:52,2022-02-22 10:30:34
8116,34.04269,-118.247803,-4.0,33,False,45,nan,2022-02-22 10:30:52,2022-02-22 10:30:07
8136,33.992889,-118.474754,135.0,33,True,71,33_589_0,2022-02-22 10:30:52,2022-02-22 10:29:41
8114,34.027924,-118.390617,56.0,33,True,149,33_593_0,2022-02-22 10:30:52,2022-02-22 10:28:23
4079,34.044395,-118.327751,105.0,33,True,176,33_593_0,2022-02-22 10:30:52,2022-02-22 10:27:56
4191,34.043076,-118.2481,-4.0,33,False,18,nan,2022-02-22 10:30:52,2022-02-22 10:30:34
8274,34.002155,-118.43647,45.0,33,True,18,33_589_0,2022-02-22 10:30:52,2022-02-22 10:30:34
4093,33.993519,-118.454041,225.0,33,True,123,33_574_1,2022-02-22 10:30:52,2022-02-22 10:28:49
8146,34.056992,-118.231216,276.0,33,True,149,33_575_1,2022-02-22 10:30:52,2022-02-22 10:28:23
8303,34.038345,-118.272255,105.0,33,True,149,33_589_0,2022-02-22 10:30:52,2022-02-22 10:28:23
8269,34.057705,-118.236137,105.0,33,True,123,33_589_0,2022-02-22 10:30:52,2022-02-22 10:28:49
8140,34.006416,-118.428871,235.0,33,True,71,33_575_1,2022-02-22 10:30:52,2022-02-22 10:29:41
3984,34.0276179,-118.391701,225.0,33,True,228,33_574_1,2022-02-22 10:30:52,2022-02-22 10:27:04
3985,34.042496,-118.254166,219.0,33,True,123,33_574_1,2022-02-22 10:30:52,2022-02-22 10:28:49
3944,33.994041,-118.476006,220.0,33,True,228,33_593_0,2022-02-22 10:30:52,2022-02-22 10:27:04
3967,34.034248,-118.263832,124.0,33,True,176,33_593_0,2022-02-22 10:30:52,2022-02-22 10:27:56
8299,34.039665,-118.369804,30.0,33,True,133,33_589_0,2022-02-22 10:31:02,2022-02-22 10:28:49
4172,34.047173,-118.346664,-4.0,33,False,238,nan,2022-02-22 10:31:02,2022-02-22 10:27:04
4151,34.043652,-118.308899,273.0,33,True,29,33_575_1,2022-02-22 10:31:02,2022-02-22 10:30:33
8116,34.04269,-118.247803,-4.0,33,False,55,nan,2022-02-22 10:31:02,2022-02-22 10:30:07
8136,33.992889,-118.474754,135.0,33,True,81,33_589_0,2022-02-22 10:31:02,2022-02-22 10:29:41
8114,34.027924,-118.390617,56.0,33,True,159,33_593_0,2022-02-22 10:31:02,2022-02-22 10:28:23
4079,34.043709,-118.317719,75.0,33,True,3,33_593_0,2022-02-22 10:31:02,2022-02-22 10:30:59
4191,34.043076,-118.2481,-4.0,33,False,29,nan,2022-02-22 10:31:02,2022-02-22 10:30:33
8274,34.002155,-118.43647,45.0,33,True,29,33_589_0,2022-02-22 10:31:02,2022-02-22 10:30:33
4093,33.993519,-118.454041,225.0,33,True,133,33_574_1,2022-02-22 10:31:02,2022-02-22 10:28:49
8146,34.057018,-118.231216,276.0,33,True,3,33_575_1,2022-02-22 10:31:02,2022-02-22 10:30:59
8303,34.038345,-118.272255,105.0,33,True,159,33_589_0,2022-02-22 10:31:02,2022-02-22 10:28:23
8269,34.057705,-118.236137,105.0,33,True,133,33_589_0,2022-02-22 10:31:02,2022-02-22 10:28:49
8140,34.006416,-118.428871,235.0,33,True,81,33_575_1,2022-02-22 10:31:02,2022-02-22 10:29:41
3984,34.020306,-118.404419,236.0,33,True,3,33_574_1,2022-02-22 10:31:02,2022-02-22 10:30:59
3985,34.042496,-118.254166,219.0,33,True,133,33_574_1,2022-02-22 10:31:02,2022-02-22 10:28:49
3944,33.994041,-118.476006,220.0,33,True,238,33_593_0,2022-02-22 10:31:02,2022-02-22 10:27:04
3967,34.040024,-118.257339,45.0,33,True,3,33_593_0,2022-02-22 10:31:02,2022-02-22 10:30:59
8299,34.039665,-118.369804,30.0,33,True,144,33_589_0,2022-02-22 10:31:12,2022-02-22 10:28:48
4172,34.047173,-118.346664,-4.0,33,False,248,nan,2022-02-22 10:31:12,2022-02-22 10:27:04
4151,34.043652,-118.308899,273.0,33,True,39,33_575_1,2022-02-22 10:31:12,2022-02-22 10:30:33
8116,34.04269,-118.247803,-4.0,33,False,66,nan,2022-02-22 10:31:12,2022-02-22 10:30:06
8136,33.992889,-118.474754,135.0,33,True,92,33_589_0,2022-02-22 10:31:12,2022-02-22 10:29:40
8114,34.027924,-118.390617,56.0,33,True,170,33_593_0,2022-02-22 10:31:12,2022-02-22 10:28:22
4079,34.043709,-118.317719,75.0,33,True,13,33_593_0,2022-02-22 10:31:12,2022-02-22 10:30:59
4191,34.043076,-118.2481,-4.0,33,False,39,nan,2022-02-22 10:31:12,2022-02-22 10:30:33
8274,34.002155,-118.43647,45.0,33,True,39,33_589_0,2022-02-22 10:31:12,2022-02-22 10:30:33
4093,33.993519,-118.454041,225.0,33,True,144,33_574_1,2022-02-22 10:31:12,2022-02-22 10:28:48
8146,34.057018,-118.231216,276.0,33,True,13,33_575_1,2022-02-22 10:31:12,2022-02-22 10:30:59
8303,34.038345,-118.272255,105.0,33,True,170,33_589_0,2022-02-22 10:31:12,2022-02-22 10:28:22
8269,34.057705,-118.236137,105.0,33,True,144,33_589_0,2022-02-22 10:31:12,2022-02-22 10:28:48
8140,34.006416,-118.428871,235.0,33,True,92,33_575_1,2022-02-22 10:31:12,2022-02-22 10:29:40
3984,34.020306,-118.404419,236.0,33,True,13,33_574_1,2022-02-22 10:31:12,2022-02-22 10:30:59
3985,34.042496,-118.254166,219.0,33,True,144,33_574_1,2022-02-22 10:31:12,2022-02-22 10:28:48
3944,33.994041,-118.476006,220.0,33,True,248,33_593_0,2022-02-22 10:31:12,2022-02-22 10:27:04
3967,34.040024,-118.257339,45.0,33,True,13,33_593_0,2022-02-22 10:31:12,2022-02-22 10:30:59
8299,34.039665,-118.369804,30.0,33,True,154,33_589_0,2022-02-22 10:31:22,2022-02-22 10:28:48
4172,34.047173,-118.346664,-4.0,33,False,258,nan,2022-02-22 10:31:22,2022-02-22 10:27:04
4151,34.043652,-118.308899,273.0,33,True,49,33_575_1,2022-02-22 10:31:22,2022-02-22 10:30:33
8116,34.04269,-118.247803,-4.0,33,False,76,nan,2022-02-22 10:31:22,2022-02-22 10:30:06
8136,33.992889,-118.474754,135.0,33,True,102,33_589_0,2022-02-22 10:31:22,2022-02-22 10:29:40
8114,34.027924,-118.390617,56.0,33,True,180,33_593_0,2022-02-22 10:31:22,2022-02-22 10:28:22
4079,34.043709,-118.317719,75.0,33,True,23,33_593_0,2022-02-22 10:31:22,2022-02-22 10:30:59
4191,34.043076,-118.2481,-4.0,33,False,49,nan,2022-02-22 10:31:22,2022-02-22 10:30:33
8274,34.002155,-118.43647,45.0,33,True,49,33_589_0,2022-02-22 10:31:22,2022-02-22 10:30:33
4093,33.993519,-118.454041,225.0,33,True,154,33_574_1,2022-02-22 10:31:22,2022-02-22 10:28:48
8146,34.057018,-118.231216,276.0,33,True,23,33_575_1,2022-02-22 10:31:22,2022-02-22 10:30:59
8303,34.038345,-118.272255,105.0,33,True,180,33_589_0,2022-02-22 10:31:22,2022-02-22 10:28:22
8269,34.057705,-118.236137,105.0,33,True,154,33_589_0,2022-02-22 10:31:22,2022-02-22 10:28:48
8140,34.006416,-118.428871,235.0,33,True,102,33_575_1,2022-02-22 10:31:22,2022-02-22 10:29:40
3984,34.020306,-118.404419,236.0,33,True,23,33_574_1,2022-02-22 10:31:22,2022-02-22 10:30:59
3985,34.042496,-118.254166,219.0,33,True,154,33_574_1,2022-02-22 10:31:22,2022-02-22 10:28:48
3944,33.994041,-118.476006,220.0,33,True,258,33_593_0,2022-02-22 10:31:22,2022-02-22 10:27:04
3967,34.040024,-118.257339,45.0,33,True,23,33_593_0,2022-02-22 10:31:22,2022-02-22 10:30:59
8299,34.039665,-118.369804,30.0,33,True,164,33_589_0,2022-02-22 10:31:33,2022-02-22 10:28:49
4172,34.047173,-118.346664,-4.0,33,False,269,nan,2022-02-22 10:31:33,2022-02-22 10:27:04
4151,34.043652,-118.308899,273.0,33,True,59,33_575_1,2022-02-22 10:31:33,2022-02-22 10:30:34
8116,34.04269,-118.247803,-4.0,33,False,86,nan,2022-02-22 10:31:33,2022-02-22 10:30:07
8136,33.992889,-118.474754,135.0,33,True,112,33_589_0,2022-02-22 10:31:33,2022-02-22 10:29:41
8114,34.032761,-118.381966,56.0,33,True,7,33_593_0,2022-02-22 10:31:33,2022-02-22 10:31:26
4079,34.043709,-118.317719,75.0,33,True,33,33_593_0,2022-02-22 10:31:33,2022-02-22 10:31:00
4191,34.042912,-118.247704,90.0,33,True,7,33_574_1,2022-02-22 10:31:33,2022-02-22 10:31:26
8274,34.002155,-118.43647,45.0,33,True,59,33_589_0,2022-02-22 10:31:33,2022-02-22 10:30:34
4093,33.993519,-118.454041,225.0,33,True,164,33_574_1,2022-02-22 10:31:33,2022-02-22 10:28:49
8146,34.057018,-118.231216,276.0,33,True,33,33_575_1,2022-02-22 10:31:33,2022-02-22 10:31:00
8303,34.034771,-118.264717,124.0,33,True,7,33_589_0,2022-02-22 10:31:33,2022-02-22 10:31:26
8269,34.057705,-118.236137,105.0,33,True,164,33_589_0,2022-02-22 10:31:33,2022-02-22 10:28:49
8140,34.006416,-118.428871,235.0,33,True,112,33_575_1,2022-02-22 10:31:33,2022-02-22 10:29:41
3984,34.020306,-118.404419,236.0,33,True,33,33_574_1,2022-02-22 10:31:33,2022-02-22 10:31:00
3985,34.042496,-118.254166,219.0,33,True,164,33_574_1,2022-02-22 10:31:33,2022-02-22 10:28:49
3944,33.994041,-118.476006,220.0,33,True,269,33_593_0,2022-02-22 10:31:33,2022-02-22 10:27:04
3967,34.040024,-118.257339,45.0,33,True,33,33_593_0,2022-02-22 10:31:33,2022-02-22 10:31:00
8299,34.039665,-118.369804,30.0,33,True,174,33_589_0,2022-02-22 10:31:43,2022-02-22 10:28:49
4172,34.047173,-118.346664,-4.0,33,False,279,nan,2022-02-22 10:31:43,2022-02-22 10:27:04
4151,34.043652,-118.308899,273.0,33,True,69,33_575_1,2022-02-22 10:31:43,2022-02-22 10:30:34
8116,34.04269,-118.247803,-4.0,33,False,96,nan,2022-02-22 10:31:43,2022-02-22 10:30:07
8136,33.992889,-118.474754,135.0,33,True,122,33_589_0,2022-02-22 10:31:43,2022-02-22 10:29:41
8114,34.032761,-118.381966,56.0,33,True,17,33_593_0,2022-02-22 10:31:43,2022-02-22 10:31:26
4079,34.043709,-118.317719,75.0,33,True,43,33_593_0,2022-02-22 10:31:43,2022-02-22 10:31:00
4191,34.042912,-118.247704,90.0,33,True,17,33_574_1,2022-02-22 10:31:43,2022-02-22 10:31:26
8274,34.002155,-118.43647,45.0,33,True,69,33_589_0,2022-02-22 10:31:43,2022-02-22 10:30:34
4093,33.993519,-118.454041,225.0,33,True,174,33_574_1,2022-02-22 10:31:43,2022-02-22 10:28:49
8146,34.057018,-118.231216,276.0,33,True,43,33_575_1,2022-02-22 10:31:43,2022-02-22 10:31:00
8303,34.034771,-118.264717,124.0,33,True,17,33_589_0,2022-02-22 10:31:43,2022-02-22 10:31:26
8269,34.057705,-118.236137,105.0,33,True,174,33_589_0,2022-02-22 10:31:43,2022-02-22 10:28:49
8140,34.006416,-118.428871,235.0,33,True,122,33_575_1,2022-02-22 10:31:43,2022-02-22 10:29:41
3984,34.020306,-118.404419,236.0,33,True,43,33_574_1,2022-02-22 10:31:43,2022-02-22 10:31:00
3985,34.042496,-118.254166,219.0,33,True,174,33_574_1,2022-02-22 10:31:43,2022-02-22 10:28:49
3944,33.994041,-118.476006,220.0,33,True,279,33_593_0,2022-02-22 10:31:43,2022-02-22 10:27:04
3967,34.040024,-118.257339,45.0,33,True,43,33_593_0,2022-02-22 10:31:43,2022-02-22 10:31:00
8299,34.0449709,-118.350761,81.0,33,True,2,33_589_0,2022-02-22 10:31:53,2022-02-22 10:31:51
4172,34.047173,-118.346664,-4.0,33,False,289,nan,2022-02-22 10:31:53,2022-02-22 10:27:04
4151,34.043652,-118.308899,273.0,33,True,80,33_575_1,2022-02-22 10:31:53,2022-02-22 10:30:33
8116,34.04269,-118.247803,-4.0,33,False,106,nan,2022-02-22 10:31:53,2022-02-22 10:30:07
8136,33.992889,-118.474754,135.0,33,True,132,33_589_0,2022-02-22 10:31:53,2022-02-22 10:29:41
8114,34.032761,-118.381966,56.0,33,True,28,33_593_0,2022-02-22 10:31:53,2022-02-22 10:31:25
4079,34.043709,-118.317719,75.0,33,True,54,33_593_0,2022-02-22 10:31:53,2022-02-22 10:30:59
4191,34.042912,-118.247704,90.0,33,True,28,33_574_1,2022-02-22 10:31:53,2022-02-22 10:31:25
8274,34.002155,-118.43647,45.0,33,True,80,33_589_0,2022-02-22 10:31:53,2022-02-22 10:30:33
4093,33.993519,-118.454041,225.0,33,True,184,33_574_1,2022-02-22 10:31:53,2022-02-22 10:28:49
8146,34.057018,-118.231216,276.0,33,True,54,33_575_1,2022-02-22 10:31:53,2022-02-22 10:30:59
8303,34.034771,-118.264717,124.0,33,True,28,33_589_0,2022-02-22 10:31:53,2022-02-22 10:31:25
8269,34.055176,-118.233383,360.0,33,True,2,33_589_0,2022-02-22 10:31:53,2022-02-22 10:31:51
8140,34.006416,-118.428871,235.0,33,True,132,33_575_1,2022-02-22 10:31:53,2022-02-22 10:29:41
3984,34.020306,-118.404419,236.0,33,True,54,33_574_1,2022-02-22 10:31:53,2022-02-22 10:30:59
3985,34.03664,-118.260551,180.0,33,True,2,33_574_1,2022-02-22 10:31:53,2022-02-22 10:31:51
3944,33.994041,-118.476006,220.0,33,True,289,33_593_0,2022-02-22 10:31:53,2022-02-22 10:27:04
3967,34.040024,-118.257339,45.0,33,True,54,33_593_0,2022-02-22 10:31:53,2022-02-22 10:30:59
8299,34.0449709,-118.350761,81.0,33,True,12,33_589_0,2022-02-22 10:32:03,2022-02-22 10:31:51
4172,34.047173,-118.346664,-4.0,33,False,299,nan,2022-02-22 10:32:03,2022-02-22 10:27:04
4151,34.043652,-118.308899,273.0,33,True,90,33_575_1,2022-02-22 10:32:03,2022-02-22 10:30:33
8116,34.04269,-118.247803,-4.0,33,False,117,nan,2022-02-22 10:32:03,2022-02-22 10:30:06
8136,33.992889,-118.474754,135.0,33,True,143,33_589_0,2022-02-22 10:32:03,2022-02-22 10:29:40
8114,34.032761,-118.381966,56.0,33,True,38,33_593_0,2022-02-22 10:32:03,2022-02-22 10:31:25
4079,34.043709,-118.317719,75.0,33,True,64,33_593_0,2022-02-22 10:32:03,2022-02-22 10:30:59
4191,34.042912,-118.247704,90.0,33,True,38,33_574_1,2022-02-22 10:32:03,2022-02-22 10:31:25
8274,34.002155,-118.43647,45.0,33,True,90,33_589_0,2022-02-22 10:32:03,2022-02-22 10:30:33
4093,33.993519,-118.454041,225.0,33,True,195,33_574_1,2022-02-22 10:32:03,2022-02-22 10:28:48
8146,34.057018,-118.231216,276.0,33,True,64,33_575_1,2022-02-22 10:32:03,2022-02-22 10:30:59
8303,34.034771,-118.264717,124.0,33,True,38,33_589_0,2022-02-22 10:32:03,2022-02-22 10:31:25
8269,34.055176,-118.233383,360.0,33,True,12,33_589_0,2022-02-22 10:32:03,2022-02-22 10:31:51
8140,34.006416,-118.428871,235.0,33,True,143,33_575_1,2022-02-22 10:32:03,2022-02-22 10:29:40
3984,34.020306,-118.404419,236.0,33,True,64,33_574_1,2022-02-22 10:32:03,2022-02-22 10:30:59
3985,34.03664,-118.260551,180.0,33,True,12,33_574_1,2022-02-22 10:32:03,2022-02-22 10:31:51
3944,33.994041,-118.476006,220.0,33,True,299,33_593_0,2022-02-22 10:32:03,2022-02-22 10:27:04
3967,34.040024,-118.257339,45.0,33,True,64,33_593_0,2022-02-22 10:32:03,2022-02-22 10:30:59
8299,34.0449709,-118.350761,81.0,33,True,22,33_589_0,2022-02-22 10:32:13,2022-02-22 10:31:51
4151,34.043652,-118.308899,273.0,33,True,100,33_575_1,2022-02-22 10:32:13,2022-02-22 10:30:33
8116,34.04269,-118.247803,-4.0,33,False,127,nan,2022-02-22 10:32:13,2022-02-22 10:30:06
8136,33.992889,-118.474754,135.0,33,True,153,33_589_0,2022-02-22 10:32:13,2022-02-22 10:29:40
8114,34.032761,-118.381966,56.0,33,True,48,33_593_0,2022-02-22 10:32:13,2022-02-22 10:31:25
4079,34.043709,-118.317719,75.0,33,True,74,33_593_0,2022-02-22 10:32:13,2022-02-22 10:30:59
4191,34.042912,-118.247704,90.0,33,True,48,33_574_1,2022-02-22 10:32:13,2022-02-22 10:31:25
8274,34.002155,-118.43647,45.0,33,True,100,33_589_0,2022-02-22 10:32:13,2022-02-22 10:30:33
4093,33.993519,-118.454041,225.0,33,True,205,33_574_1,2022-02-22 10:32:13,2022-02-22 10:28:48
8146,34.057018,-118.231216,276.0,33,True,74,33_575_1,2022-02-22 10:32:13,2022-02-22 10:30:59
8303,34.034771,-118.264717,124.0,33,True,48,33_589_0,2022-02-22 10:32:13,2022-02-22 10:31:25
8269,34.055176,-118.233383,360.0,33,True,22,33_589_0,2022-02-22 10:32:13,2022-02-22 10:31:51
8140,34.006416,-118.428871,235.0,33,True,153,33_575_1,2022-02-22 10:32:13,2022-02-22 10:29:40
3984,34.020306,-118.404419,236.0,33,True,74,33_574_1,2022-02-22 10:32:13,2022-02-22 10:30:59
3985,34.03664,-118.260551,180.0,33,True,22,33_574_1,2022-02-22 10:32:13,2022-02-22 10:31:51
3967,34.040024,-118.257339,45.0,33,True,74,33_593_0,2022-02-22 10:32:13,2022-02-22 10:30:59
8299,34.0449709,-118.350761,81.0,33,True,32,33_589_0,2022-02-22 10:32:24,2022-02-22 10:31:52
4151,34.043652,-118.308899,273.0,33,True,110,33_575_1,2022-02-22 10:32:24,2022-02-22 10:30:34
8116,34.04269,-118.247803,-4.0,33,False,137,nan,2022-02-22 10:32:24,2022-02-22 10:30:07
8136,33.992889,-118.474754,135.0,33,True,163,33_589_0,2022-02-22 10:32:24,2022-02-22 10:29:41
8114,34.032761,-118.381966,56.0,33,True,58,33_593_0,2022-02-22 10:32:24,2022-02-22 10:31:26
4079,34.043709,-118.317719,75.0,33,True,84,33_593_0,2022-02-22 10:32:24,2022-02-22 10:31:00
4191,34.042912,-118.247704,90.0,33,True,58,33_574_1,2022-02-22 10:32:24,2022-02-22 10:31:26
8274,34.002155,-118.43647,45.0,33,True,110,33_589_0,2022-02-22 10:32:24,2022-02-22 10:30:34
4093,33.993519,-118.454041,225.0,33,True,215,33_574_1,2022-02-22 10:32:24,2022-02-22 10:28:49
8146,34.057018,-118.231216,276.0,33,True,84,33_575_1,2022-02-22 10:32:24,2022-02-22 10:31:00
8303,34.034771,-118.264717,124.0,33,True,58,33_589_0,2022-02-22 10:32:24,2022-02-22 10:31:26
8269,34.055176,-118.233383,360.0,33,True,32,33_589_0,2022-02-22 10:32:24,2022-02-22 10:31:52
8140,34.006416,-118.428871,235.0,33,True,163,33_575_1,2022-02-22 10:32:24,2022-02-22 10:29:41
3984,34.017967,-118.408516,225.0,33,True,6,33_574_1,2022-02-22 10:32:24,2022-02-22 10:32:18
3985,34.03664,-118.260551,180.0,33,True,32,33_574_1,2022-02-22 10:32:24,2022-02-22 10:31:52
3967,34.040024,-118.257339,45.0,33,True,84,33_593_0,2022-02-22 10:32:24,2022-02-22 10:31:00
8299,34.0449709,-118.350761,81.0,33,True,42,33_589_0,2022-02-22 10:32:34,2022-02-22 10:31:52
4151,34.043652,-118.308899,273.0,33,True,120,33_575_1,2022-02-22 10:32:34,2022-02-22 10:30:34
8116,34.04269,-118.247803,-4.0,33,False,147,nan,2022-02-22 10:32:34,2022-02-22 10:30:07
8136,33.992889,-118.474754,135.0,33,True,173,33_589_0,2022-02-22 10:32:34,2022-02-22 10:29:41
8114,34.032761,-118.381966,56.0,33,True,68,33_593_0,2022-02-22 10:32:34,2022-02-22 10:31:26
4079,34.043709,-118.317719,75.0,33,True,94,33_593_0,2022-02-22 10:32:34,2022-02-22 10:31:00
4191,34.042912,-118.247704,90.0,33,True,68,33_574_1,2022-02-22 10:32:34,2022-02-22 10:31:26
8274,34.002155,-118.43647,45.0,33,True,120,33_589_0,2022-02-22 10:32:34,2022-02-22 10:30:34
4093,33.993519,-118.454041,225.0,33,True,225,33_574_1,2022-02-22 10:32:34,2022-02-22 10:28:49
8146,34.057018,-118.231216,276.0,33,True,94,33_575_1,2022-02-22 10:32:34,2022-02-22 10:31:00
8303,34.034771,-118.264717,124.0,33,True,68,33_589_0,2022-02-22 10:32:34,2022-02-22 10:31:26
8269,34.055176,-118.233383,360.0,33,True,42,33_589_0,2022-02-22 10:32:34,2022-02-22 10:31:52
8140,34.006416,-118.428871,235.0,33,True,173,33_575_1,2022-02-22 10:32:34,2022-02-22 10:29:41
3984,34.017967,-118.408516,225.0,33,True,16,33_574_1,2022-02-22 10:32:34,2022-02-22 10:32:18
